ticker,rating,rating_risco,rating_reason,latest_period_indicadores,latest_period_balancos,latest_period_resultados,receita_latest_period,divida_bruta,divida_liquida,endividamento_geral,liquidez_corrente,margem_ebit,margem_liquida,p_l,p_vp,psr,roa,roe,roic,ativo_total,caixa_e_eq_de_caixa,emprest_de_longo_prazo,emprestimos_e_financ,passivo_circulante,passivo_nao_circulante,passivo_total,patrimonio_liquido,ebit_ttm,lucro_bruto_ttm,lucro_liquido_ttm,receita_liquida_ttm,resultado_financeiro_ttm,resultado_operacional_ttm,passivo_ativo,divida_liquida_pl,liquidez_ajustada,receita_liquida_latest_quarter,receita_liquida_same_quarter_previous_year,receita_liquida_growth_yoy
SHOW3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,49000000.0,-23000000.0,2.2416,1.3,-0.1229,-0.3007,-0.57,0.29,0.17,-0.16,-0.5219,-0.1085,316920000.0,62430000.0,7860000.0,27100000.0,123260000.0,92770000.0,316920000.0,100900000.0,-16827000.0,53590000.0,-46495000.0,190980000.0,-30680000.0,,1.0,-0.22794846382556988,1.3,33159999.999999996,22950000.0,0.4448801742919388
SIMH3,turnaround_alto_risco,alto,P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,60399000000.0,45052000000.0,11.4997,1.3,0.1852,0.0007000000000000001,-60.9,1.24,0.12,0.0,0.0040999999999999995,0.1235,89150000000.0,3530000000.0,51850000000.0,8550000000.000001,23540000000.0,58480000000.0,89150000000.0,7130000000.0,8170000000.0,11620000000.0,29590000.0,44080000000.0,-8130000000.0,,1.0,6.318653576437588,1.3,11080000000.0,10440000000.0,0.06130268199233724
SNSY5,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,250000000.0,245000000.0,-1.2406000000000001,0.61,-0.0362,-0.3268,-0.05,-0.01,0.02,-0.55,0.1318,-0.0702,566240000.0,5310000.0,68550000.0,181780000.0,525760000.0,2390000000.0,566240000.0,-2350000000.0,-34320000.0,181300000.0,-310230000.0,949270000.0,-276290000.0,,1.0,-0.10425531914893617,0.61,214920000.0,241560000.0,-0.11028315946348732
TASA3,turnaround_alto_risco,alto,lucro líquido TTM negativo,4T2025 (TTM),1T2026,1T2026,1T2026,907000000.0,571000000.0,1.0733,1.58,0.0356,0.0121,40.12,0.57,0.48,0.01,0.014199999999999999,0.0244,2470000000.0,41880000.0,239470000.0,619770000.0,916870000.0,369950000.0,2470000000.0,1190000000.0,21260000.0,489420000.0,-37570000.0,1468850000.0,-19440000.0,,1.0,0.47983193277310926,1.58,354920000.0,349090000.0,0.01670056432438627
TASA4,turnaround_alto_risco,alto,lucro líquido TTM negativo,4T2025 (TTM),1T2026,1T2026,1T2026,907000000.0,571000000.0,1.0733,1.58,0.0356,0.0121,38.46,0.54,0.46,0.01,0.014199999999999999,0.0244,2470000000.0,41880000.0,239470000.0,619770000.0,916870000.0,369950000.0,2470000000.0,1190000000.0,21260000.0,489420000.0,-37570000.0,1468850000.0,-19440000.0,,1.0,0.47983193277310926,1.58,354920000.0,349090000.0,0.01670056432438627
TCSA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,554000000.0,508000000.0,2.75,1.78,-0.17420000000000002,-0.5787,-0.75,0.33,0.43,-0.11,-0.4272,-0.0365,989580000.0,40770000.0,504390000.0,50170000.0,164140000.0,561550000.0,989580000.0,263890000.0,-33930000.0,-27250000.0,-112720000.0,194800000.0,-73610000.0,,1.0,1.9250445261283111,1.78,27150000.0,46890000.0,-0.4209852847088932
TEND3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,1415000000.0,324000000.0,4.2241,2.0,0.1356,0.1291,5.93,2.64,0.8,0.08,0.42710000000000004,0.1085,7100000000.0,88930000.0,978280000.0,437200000.0,2069999999.9999998,3670000000.0,7100000000.0,1360000000.0,609080000.0,1383760000.0,580130000.0,4491480000.0,19860000.0,,1.0,0.23823529411764705,2.0,1180000000.0,865240000.0,0.3637834589246913
TOKY3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),4T2025,4T2025,4T2025,507000000.0,476000000.0,7.257000000000001,0.88,0.0043,-0.10160000000000001,-0.39,0.08,0.03,-0.08,-0.6612,0.0039000000000000003,1830000000.0,30720000.0,481520000.0,25840000.0,662130000.0,950010000.0,1830000000.0,222150000.0,6159930.0,758710550.0,-146887910.0,1441051480.0,-163697710.0,,1.0,2.142696376322305,0.88,1440000000.0,810760000.0,0.7761113029749864
TPIS3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,1244000000.0,1182000000.0,3.5782,0.22,-0.529,-0.44630000000000003,-1.1,0.85,0.47,-0.19,-0.8572,-0.2373,2150000000.0,62150000.0,560340000.0,684010000.0,948770000.0,735370000.0,2150000000.0,470660000.0,-478310000.0,239560000.0,-403470000.0,904090000.0,19069999.999999985,,1.0,2.511367016529979,0.22,124910000.0,194510000.0,-0.35782221993727825
TRAD3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-10000000.0,0.08220000000000001,8.24,-4.232200000000001,-3.8498,-1.02,0.78,3.92,-0.6,-0.6476000000000001,-0.7025,114140000.0,5770000.0,859000.0,974000.0,5480000.0,5640000.0,114140000.0,103020000.0,-94250000.0,6524000.0,-85668000.0,25560000.0,7868000.0,,1.0,-0.09706853038245002,8.24,6980000.0,8930000.0,-0.21836506159014557
TUPY3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,4094000000.0,2241000000.0,2.7367000000000004,2.4,-0.0161,-0.0675,-2.73,0.71,0.18,-0.07,-0.2604,-0.0244,9230000000.0,1820000000.0,3770000000.0,125250000.0,2620000000.0,4280000000.0000005,9230000000.0,2330000000.0,-309720000.0,1076090000.0,-736550000.0,9520000000.0,-243980000.0,,1.0,0.9618025751072962,2.4,2310000000.0,2480000000.0,-0.06854838709677424
UCAS3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,156000000.0,100000000.0,1.3006,1.46,-0.044800000000000006,-0.0483,-8.53,0.55,0.41,-0.03,-0.064,-0.0305,410780000.0,27130000.0,134890000.0,17400000.0,96120000.0,141610000.0,410780000.0,173040000.0,-13310000.0,72520000.0,-13237000.0,236860000.0,-679000.0,,1.0,0.5779010633379565,1.46,40950000.0,43040000.0,-0.048559479553903384
USIM3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,6196000000.0,-495000000.0,0.48479999999999995,4.54,-0.0565,-0.09300000000000001,-4.1,0.52,0.42,-0.07,-0.10039999999999999,-0.055400000000000005,34750000000.0,4710000000.0,6070000000.0,129440000.0,3590000000.0,7760000000.0,34750000000.0,23410000000.0,-1428629999.9999998,2119690000.0,-2347550000.0,25280000000.0,-27120000.0,,1.0,-0.021144809910294746,4.54,5870000000.0,6860000000.0,-0.1443148688046647
USIM5,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,6196000000.0,-495000000.0,0.48479999999999995,4.54,-0.0565,-0.09300000000000001,-4.34,0.55,0.45,-0.07,-0.10039999999999999,-0.055400000000000005,34750000000.0,4710000000.0,6070000000.0,129440000.0,3590000000.0,7760000000.0,34750000000.0,23410000000.0,-1428629999.9999998,2119690000.0,-2347550000.0,25280000000.0,-27120000.0,,1.0,-0.021144809910294746,4.54,5870000000.0,6860000000.0,-0.1443148688046647
USIM6,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,6196000000.0,-495000000.0,0.48479999999999995,4.54,-0.0565,-0.09300000000000001,-3.84,0.49,0.4,-0.07,-0.10039999999999999,-0.055400000000000005,34750000000.0,4710000000.0,6070000000.0,129440000.0,3590000000.0,7760000000.0,34750000000.0,23410000000.0,-1428629999.9999998,2119690000.0,-2347550000.0,25280000000.0,-27120000.0,,1.0,-0.021144809910294746,4.54,5870000000.0,6860000000.0,-0.1443148688046647
VAMO3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,16640000000.0,11846000000.0,7.823200000000001,1.77,0.4343,0.0509,13.27,1.57,0.68,0.01,0.11810000000000001,0.1492,22980000000.0,174840000.0,14850000000.0,1790000000.0,3720000000.0,16649999999.999998,22980000000.0,2600000000.0,2624790000.0,3052380000.0,307520000.0,6040000000.0,-2226760000.0,,1.0,4.556153846153846,1.77,1620000000.0,1330000000.0,0.21804511278195493
VIVR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),4T2025,4T2025,4T2025,22000000.0,14000000.0,-6.2015,0.9,-0.3241,-0.6098,-1.07,-0.4,0.63,-0.08,0.43320000000000003,-0.047,210710000.0,7700000.0,18310000.0,4019999.9999999995,93610000.0,157610000.0,210710000.0,-40510000.0,-9320000.0,6767000.0,-17545000.0,28780000.0,-7173000.0,,1.0,-0.3455936805726981,0.9,5890000.0,14790000.0,-0.6017579445571333
VVEO3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,3440000000.0,2781000000.0,3.6378,1.33,0.046,0.0016,21.95,0.21,0.03,0.0,0.0094,0.08310000000000001,8960000000.0,471120000.0,2440000000.0,972510000.0,3500000000.0,3580000000.0,8960000000.0,1880000000.0,571030000.0,1731620000.0,20160000.0,11610000000.0,-557470000.0,,1.0,1.4792553191489362,1.33,2830000000.0,2780000000.0,0.017985611510791477
WDCN3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-172000000.0,1.5474,1.68,-0.1569,-0.21960000000000002,-0.78,0.32,0.17,-0.16,-0.4105,-0.1428,1260000000.0,270980000.0,0.0,0.0,379370000.0,411610000.0,1260000000.0,471650000.0,-144240000.0,218970000.0,-192730000.0,849560000.0,-74080000.0,,1.0,-0.36467719707410157,1.68,191500000.0,213560000.0,-0.10329649747143654
WEST3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,10000000.0,-111000000.0,0.3935,2.72,-0.1999,-0.06570000000000001,-8.79,0.4,0.58,-0.03,-0.045,-0.2093,294040000.0,109630000.0,6490000.0,4170000.0,67890000.0,18810000.0,307040000.0,220340000.0,-30170000.0,59660000.0,-9919000.0,150970000.0,19850000.0,,1.0442116718813768,-0.5037669056912045,2.72,45940000.0,44250000.0,0.038192090395480216
WHRL3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,2201000000.0,-432000000.0,4.6717,0.92,0.0928,0.0359,13.4,3.29,0.48,0.04,0.2458,0.32880000000000004,9840000000.0,1960000000.0,1680000.0,2069999999.9999998,6990000000.0,926360000.0,9840000000.0,1920000000.0,1063170000.0,2319860000.0,331190000.0,12360000000.0,-557880000.0,,1.0,-0.225,0.92,2770000000.0,2970000000.0,-0.06734006734006737
WHRL4,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,2201000000.0,-432000000.0,4.6717,0.92,0.0928,0.0359,14.61,3.58,0.52,0.04,0.2458,0.32880000000000004,9840000000.0,1960000000.0,1680000.0,2069999999.9999998,6990000000.0,926360000.0,9840000000.0,1920000000.0,1063170000.0,2319860000.0,331190000.0,12360000000.0,-557880000.0,,1.0,-0.225,0.92,2770000000.0,2970000000.0,-0.06734006734006737
